id_linha,circular,letreiro_numerico,sentido,tipo_letreiro,terminal_principal,terminal_secundario
34479,False,9188,2,42,LAPA,CAPELA DA LAGOA
810,False,9191,1,10,BOM RETIRO,JD. ELISA MARIA
33578,False,9191,2,10,BOM RETIRO,JD. ELISA MARIA
1957,False,9191,1,21,BOM RETIRO,METRÔ BARRA FUNDA
34725,False,9191,2,21,BOM RETIRO,METRÔ BARRA FUNDA
116,False,9300,1,10,TERM. PQ. D. PEDRO II,TERM. CASA VERDE
32884,False,9300,2,10,TERM. PQ. D. PEDRO II,TERM. CASA VERDE
458,False,9301,1,10,PÇA. DO CORREIO,TERM. CASA VERDE
33226,False,9301,2,10,PÇA. DO CORREIO,TERM. CASA VERDE
2115,False,930P,1,10,TERM. PINHEIROS,TERM. PQ. D. PEDRO II
34883,False,930P,2,10,TERM. PINHEIROS,TERM. PQ. D. PEDRO II
708,False,9354,1,10,PÇA. DO CORREIO,TERM. CACHOEIRINHA
33476,False,9354,2,10,PÇA. DO CORREIO,TERM. CACHOEIRINHA
586,False,938C,1,10,TERM. PRINC. ISABEL,COHAB TAIPAS
33354,False,938C,2,10,TERM. PRINC. ISABEL,COHAB TAIPAS
587,False,938C,1,21,TERM. LAPA,COHAB TAIPAS
33355,False,938C,2,21,TERM. LAPA,COHAB TAIPAS
1368,False,938L,1,10,LAPA,TERM. CACHOEIRINHA
34136,False,938L,2,10,LAPA,TERM. CACHOEIRINHA
888,False,938P,1,10,METRÔ BARRA FUNDA,JD. TEREZA
33656,False,938P,2,10,METRÔ BARRA FUNDA,JD. TEREZA
813,False,938V,1,10,METRÔ BARRA FUNDA,JD. VISTA ALEGRE
33581,False,938V,2,10,METRÔ BARRA FUNDA,JD. VISTA ALEGRE
1423,False,948A,1,10,METRÔ BARRA FUNDA,VL. ZATT
34191,False,948A,2,10,METRÔ BARRA FUNDA,VL. ZATT
461,False,9500,1,10,PÇA. DO CORREIO,TERM. CACHOEIRINHA
33229,False,9500,2,10,PÇA. DO CORREIO,TERM. CACHOEIRINHA
462,False,9501,1,10,LGO. DO PAISSANDÚ,TERM. CACHOEIRINHA
33230,False,9501,2,10,LGO. DO PAISSANDÚ,TERM. CACHOEIRINHA
464,False,957T,1,10,VL. OLÍMPIA,COHAB TAIPAS
33232,False,957T,2,10,VL. OLÍMPIA,COHAB TAIPAS
465,False,958P,1,10,VL. OLÍMPIA,JD. NARDINI
33233,False,958P,2,10,VL. OLÍMPIA,JD. NARDINI
588,False,9653,1,10,PÇA. DO CORREIO,PEDRA BRANCA
33356,False,9653,2,10,PÇA. DO CORREIO,PEDRA BRANCA
568,False,967A,1,10,PINHEIROS,IMIRIM
33336,False,967A,2,10,PINHEIROS,IMIRIM
569,True,9701,1,10,METRÔ BARRA FUNDA,CEM. CACHOEIRINHA
33337,True,9701,2,10,METRÔ BARRA FUNDA,CEM. CACHOEIRINHA
817,False,9717,1,10,METRÔ SANTANA,JD. ALMANARA
33585,False,9717,2,10,METRÔ SANTANA,JD. ALMANARA
658,False,971A,1,10,SHOP. D,JD. PRIMAVERA
33426,False,971A,2,10,SHOP. D,JD. PRIMAVERA
571,False,971C,1,10,METRÔ SANTANA,COHAB BRASILÂNDIA
33339,False,971C,2,10,METRÔ SANTANA,COHAB BRASILÂNDIA
709,False,971D,1,10,SHOP. CENTER NORTE,JD. DAMASCENO
33477,False,971D,2,10,SHOP. CENTER NORTE,JD. DAMASCENO
612,False,971M,1,10,METRÔ SANTANA,VL. PENTEADO
33380,False,971M,2,10,METRÔ SANTANA,VL. PENTEADO
614,False,971R,1,10,METRÔ SANTANA,CPTM JARAGUÁ
33382,False,971R,2,10,METRÔ SANTANA,CPTM JARAGUÁ
615,False,971R,1,21,METRÔ SANTANA,JD. DAMASCENO
33383,False,971R,2,21,METRÔ SANTANA,JD. DAMASCENO
616,False,971R,1,42,METRÔ SANTANA,CDHU VOITH
33384,False,971R,2,42,METRÔ SANTANA,CDHU VOITH
617,False,971R,1,51,METRÔ SANTANA,CHICA LUISA
33385,False,971R,2,51,METRÔ SANTANA,CHICA LUISA
618,False,971T,1,10,METRÔ SANTANA,VL. STA. MARIA
33386,False,971T,2,10,METRÔ SANTANA,VL. STA. MARIA
619,False,971V,1,10,SHOP. CENTER NORTE,JD. VISTA ALEGRE
33387,False,971V,2,10,SHOP. CENTER NORTE,JD. VISTA ALEGRE
1695,False,971X,1,10,METRÔ SANTANA,TERM. CACHOEIRINHA
34463,False,971X,2,10,METRÔ SANTANA,TERM. CACHOEIRINHA
589,False,975A,1,10,METRÔ ANA ROSA,VL. BRASILÂNDIA
33357,False,975A,2,10,METRÔ ANA ROSA,VL. BRASILÂNDIA
827,False,9784,1,10,METRÔ BARRA FUNDA,JD. DOS FRANCOS
33595,False,9784,2,10,METRÔ BARRA FUNDA,JD. DOS FRANCOS
828,False,9785,1,10,METRÔ BARRA FUNDA,VL. TEREZINHA
33596,False,9785,2,10,METRÔ BARRA FUNDA,VL. TEREZINHA
2022,False,9785,1,51,TERM. CACHOEIRINHA,JD. CAROMBÉ
34790,False,9785,2,51,TERM. CACHOEIRINHA,JD. CAROMBÉ
829,False,9789,1,10,METRÔ BARRA FUNDA,JD. PAULISTANO
33597,False,9789,2,10,METRÔ BARRA FUNDA,JD. PAULISTANO
1369,False,978A,1,10,METRÔ BARRA FUNDA,TERM. CACHOEIRINHA
34137,False,978A,2,10,METRÔ BARRA FUNDA,TERM. CACHOEIRINHA
591,False,978J,1,10,TERM. PRINC. ISABEL,VOITH
33359,False,978J,2,10,TERM. PRINC. ISABEL,VOITH
466,False,978L,1,10,TERM. PRINC. ISABEL,TERM. CACHOEIRINHA
33234,False,978L,2,10,TERM. PRINC. ISABEL,TERM. CACHOEIRINHA
889,False,978T,1,10,METRÔ BARRA FUNDA,JD. GUARANI
33657,False,978T,2,10,METRÔ BARRA FUNDA,JD. GUARANI
